ReviewID,DestinationID_x,UserID,Rating,ReviewText,Name_x,State,Type,Popularity,BestTimeToVisit,HistoryID,DestinationID_y,VisitDate,ExperienceRating,Name_y,Email,Preferences,Gender,NumberOfAdults,NumberOfChildren
418,106,708,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.494823560399388,Nov-Feb,344,395,2024-02-15,2,Dhruv,dhruv@example.com,"City, Historical",Male,1,1
419,863,503,2,Loved the beaches!,Jaipur City,Rajasthan,City,7.5288565248227135,Oct-Mar,276,926,2024-03-20,5,Dhruv,dhruv@example.com,"Nature, Adventure",Male,1,2
419,863,503,2,Loved the beaches!,Jaipur City,Rajasthan,City,7.5288565248227135,Oct-Mar,363,139,2024-03-20,4,Dhruv,dhruv@example.com,"Nature, Adventure",Male,1,2
420,456,215,4,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,7.509850241166378,Nov-Feb,429,242,2024-03-20,5,Riya,riya@example.com,"Nature, Adventure",Female,1,0
422,826,509,4,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.277156854345177,Nov-Feb,869,849,2024-02-15,1,Hitesh,hitesh@example.com,"Nature, Adventure",Male,1,0
423,153,148,3,A historical wonder,Jaipur City,Rajasthan,City,9.072635913777948,Oct-Mar,134,301,2024-02-15,2,Rohan,rohan@example.com,"Beaches, Historical",Male,2,1
423,153,148,3,A historical wonder,Jaipur City,Rajasthan,City,9.072635913777948,Oct-Mar,634,368,2024-01-01,4,Rohan,rohan@example.com,"Beaches, Historical",Male,2,1
423,153,148,3,A historical wonder,Jaipur City,Rajasthan,City,9.072635913777948,Oct-Mar,807,176,2024-03-20,1,Rohan,rohan@example.com,"Beaches, Historical",Male,2,1
425,893,970,2,Loved the beaches!,Jaipur City,Rajasthan,City,8.375786034039642,Oct-Mar,730,270,2024-01-01,5,Tanvi,tanvi@example.com,"Beaches, Historical",Female,1,0
427,718,473,5,Incredible monument!,Jaipur City,Rajasthan,City,9.203460228257162,Oct-Mar,479,443,2024-02-15,5,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2,2
429,876,463,1,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.796715429177867,Nov-Feb,44,10,2024-02-15,5,Karan,karan@example.com,"Beaches, Historical",Male,1,2
429,876,463,1,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.796715429177867,Nov-Feb,416,204,2024-02-15,1,Karan,karan@example.com,"Beaches, Historical",Male,1,2
430,256,852,4,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.403655361533389,Nov-Feb,74,874,2024-02-15,5,Dhruv,dhruv@example.com,"City, Historical",Male,2,2
430,256,852,4,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.403655361533389,Nov-Feb,252,79,2024-03-20,4,Dhruv,dhruv@example.com,"City, Historical",Male,2,2
431,414,431,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.41852933200488,Sep-Mar,77,621,2024-02-15,4,Arjun,arjun@example.com,"Nature, Adventure",Male,1,1
431,414,431,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.41852933200488,Sep-Mar,856,97,2024-01-01,4,Arjun,arjun@example.com,"Nature, Adventure",Male,1,1
432,899,635,1,A historical wonder,Kerala Backwaters,Kerala,Nature,8.575304720464212,Sep-Mar,537,803,2024-03-20,4,Arjun,arjun@example.com,"Nature, Adventure",Male,1,0
433,83,950,3,Incredible monument!,Jaipur City,Rajasthan,City,9.25520276869782,Oct-Mar,690,537,2024-03-20,4,Aarav,aarav@example.com,"Nature, Adventure",Male,2,0
435,123,273,4,A historical wonder,Jaipur City,Rajasthan,City,9.31595003961975,Oct-Mar,371,319,2024-02-15,3,Arjun,arjun@example.com,"City, Historical",Male,2,1
436,640,554,5,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.009714714967838,Apr-Jun,49,933,2024-01-01,1,Kavya,kavya@example.com,"Nature, Adventure",Female,1,2
436,640,554,5,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.009714714967838,Apr-Jun,489,529,2024-03-20,4,Kavya,kavya@example.com,"Nature, Adventure",Female,1,2
437,84,754,5,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.33374854303011,Sep-Mar,260,555,2024-02-15,1,Aditya,aditya@example.com,"Beaches, Historical",Male,2,2
437,84,754,5,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.33374854303011,Sep-Mar,581,306,2024-02-15,2,Aditya,aditya@example.com,"Beaches, Historical",Male,2,2
438,137,721,2,A historical wonder,Goa Beaches,Goa,Beach,8.863570277264008,Nov-Mar,483,356,2024-03-20,4,Ritvik,ritvik@example.com,"Beaches, Historical",Male,2,1
440,914,945,4,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.285417260653366,Sep-Mar,697,839,2024-01-01,3,Dhruv,dhruv@example.com,"City, Historical",Male,2,0
441,507,101,3,A historical wonder,Goa Beaches,Goa,Beach,8.240547501092525,Nov-Mar,668,537,2024-02-15,4,Aanya,aanya@example.com,"Nature, Adventure",Female,2,0
441,507,101,3,A historical wonder,Goa Beaches,Goa,Beach,8.240547501092525,Nov-Mar,868,984,2024-01-01,3,Aanya,aanya@example.com,"Nature, Adventure",Female,2,0
442,663,399,2,Incredible monument!,Jaipur City,Rajasthan,City,8.822604311521562,Oct-Mar,7,953,2024-01-01,2,Dhruv,dhruv@example.com,"City, Historical",Male,1,1
443,94,708,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,7.678657960181018,Sep-Mar,46,127,2024-01-01,4,Dhruv,dhruv@example.com,"City, Historical",Male,1,1
443,94,708,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,7.678657960181018,Sep-Mar,344,395,2024-02-15,2,Dhruv,dhruv@example.com,"City, Historical",Male,1,1
444,115,548,1,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.717346793179837,Apr-Jun,258,880,2024-03-20,4,Dhruv,dhruv@example.com,"Nature, Adventure",Male,1,0
446,586,322,1,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,7.569722658093775,Nov-Feb,833,618,2024-02-15,5,Aanya,aanya@example.com,"Beaches, Historical",Female,2,0
446,586,322,1,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,7.569722658093775,Nov-Feb,978,424,2024-03-20,3,Aanya,aanya@example.com,"Beaches, Historical",Female,2,0
447,138,989,4,A historical wonder,Jaipur City,Rajasthan,City,9.195643436953048,Oct-Mar,5,389,2024-02-15,4,Ritvik,ritvik@example.com,"Nature, Adventure",Male,2,1
447,138,989,4,A historical wonder,Jaipur City,Rajasthan,City,9.195643436953048,Oct-Mar,12,779,2024-03-20,4,Ritvik,ritvik@example.com,"Nature, Adventure",Male,2,1
448,794,306,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.531159787998941,Sep-Mar,54,223,2024-03-20,3,Meera,meera@example.com,"City, Historical",Female,2,1
448,794,306,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.531159787998941,Sep-Mar,469,102,2024-01-01,3,Meera,meera@example.com,"City, Historical",Female,2,1
450,419,303,2,A historical wonder,Kerala Backwaters,Kerala,Nature,8.165654259803166,Sep-Mar,82,849,2024-01-01,1,Riya,riya@example.com,"City, Historical",Female,2,2
450,419,303,2,A historical wonder,Kerala Backwaters,Kerala,Nature,8.165654259803166,Sep-Mar,718,128,2024-01-01,2,Riya,riya@example.com,"City, Historical",Female,2,2
451,140,620,1,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.907807740975244,Apr-Jun,387,624,2024-03-20,4,Aditya,aditya@example.com,"Nature, Adventure",Male,2,0
452,282,563,2,Loved the beaches!,Goa Beaches,Goa,Beach,8.888987617087139,Nov-Mar,126,403,2024-03-20,3,Karan,karan@example.com,"Nature, Adventure",Male,2,2
453,497,956,5,A historical wonder,Goa Beaches,Goa,Beach,8.698828827904826,Nov-Mar,315,597,2024-03-20,3,Hitesh,hitesh@example.com,"Nature, Adventure",Male,1,0
454,69,212,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,9.251449511759905,Sep-Mar,824,42,2024-02-15,1,Tanvi,tanvi@example.com,"Nature, Adventure",Female,2,0
456,336,976,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,9.26879230848542,Nov-Feb,97,611,2024-01-01,5,Aditya,aditya@example.com,"Beaches, Historical",Male,1,1
456,336,976,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,9.26879230848542,Nov-Feb,246,683,2024-03-20,3,Aditya,aditya@example.com,"Beaches, Historical",Male,1,1
457,161,579,2,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.738547101644033,Nov-Feb,346,211,2024-01-01,4,Aarav,aarav@example.com,"City, Historical",Male,2,1
458,630,252,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.26454156504302,Apr-Jun,266,618,2024-02-15,3,Arjun,arjun@example.com,"City, Historical",Male,2,2
458,630,252,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.26454156504302,Apr-Jun,282,504,2024-03-20,1,Arjun,arjun@example.com,"City, Historical",Male,2,2
458,630,252,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.26454156504302,Apr-Jun,368,997,2024-02-15,3,Arjun,arjun@example.com,"City, Historical",Male,2,2
459,632,474,3,A historical wonder,Goa Beaches,Goa,Beach,7.876158566558553,Nov-Mar,225,899,2024-03-20,1,Ritvik,ritvik@example.com,"City, Historical",Male,2,2
459,632,474,3,A historical wonder,Goa Beaches,Goa,Beach,7.876158566558553,Nov-Mar,573,273,2024-03-20,4,Ritvik,ritvik@example.com,"City, Historical",Male,2,2
459,632,474,3,A historical wonder,Goa Beaches,Goa,Beach,7.876158566558553,Nov-Mar,967,24,2024-01-01,5,Ritvik,ritvik@example.com,"City, Historical",Male,2,2
460,116,976,2,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.636073233725135,Nov-Feb,97,611,2024-01-01,5,Aditya,aditya@example.com,"Beaches, Historical",Male,1,1
460,116,976,2,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.636073233725135,Nov-Feb,246,683,2024-03-20,3,Aditya,aditya@example.com,"Beaches, Historical",Male,1,1
461,80,468,1,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.167168852535996,Apr-Jun,632,159,2024-02-15,5,Aditya,aditya@example.com,"City, Historical",Male,1,0
463,806,684,5,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.576757876815993,Nov-Feb,385,281,2024-01-01,2,Aditya,aditya@example.com,"City, Historical",Male,1,0
463,806,684,5,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.576757876815993,Nov-Feb,570,772,2024-03-20,2,Aditya,aditya@example.com,"City, Historical",Male,1,0
463,806,684,5,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.576757876815993,Nov-Feb,989,142,2024-02-15,2,Aditya,aditya@example.com,"City, Historical",Male,1,0
467,491,20,5,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.20803233304684,Nov-Feb,472,311,2024-01-01,5,Meera,meera@example.com,"Nature, Adventure",Female,2,0
467,491,20,5,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.20803233304684,Nov-Feb,799,674,2024-01-01,4,Meera,meera@example.com,"Nature, Adventure",Female,2,0
468,93,686,2,A historical wonder,Jaipur City,Rajasthan,City,9.116298424696906,Oct-Mar,107,180,2024-02-15,5,Ritvik,ritvik@example.com,"Nature, Adventure",Male,2,2
468,93,686,2,A historical wonder,Jaipur City,Rajasthan,City,9.116298424696906,Oct-Mar,685,544,2024-01-01,1,Ritvik,ritvik@example.com,"Nature, Adventure",Male,2,2
470,44,318,2,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.844208014043545,Sep-Mar,406,372,2024-01-01,3,Diya,diya@example.com,"City, Historical",Female,2,0
470,44,318,2,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.844208014043545,Sep-Mar,597,191,2024-03-20,2,Diya,diya@example.com,"City, Historical",Female,2,0
472,587,399,2,Incredible monument!,Goa Beaches,Goa,Beach,7.768523623167793,Nov-Mar,7,953,2024-01-01,2,Dhruv,dhruv@example.com,"City, Historical",Male,1,1
473,796,893,3,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,9.243698788707544,Nov-Feb,703,146,2024-01-01,3,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2,1
474,795,418,2,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.189514727765914,Apr-Jun,664,373,2024-01-01,4,Pooja,pooja@example.com,"Beaches, Historical",Female,1,2
475,611,388,4,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.342123928378385,Nov-Feb,801,852,2024-03-20,4,Aditya,aditya@example.com,"Beaches, Historical",Male,1,1
477,223,281,4,A historical wonder,Jaipur City,Rajasthan,City,8.936949815863377,Oct-Mar,771,228,2024-03-20,5,Aarav,aarav@example.com,"Nature, Adventure",Male,2,2
480,295,725,4,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.301807912303714,Apr-Jun,247,480,2024-01-01,5,Karan,karan@example.com,"Nature, Adventure",Male,1,1
480,295,725,4,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.301807912303714,Apr-Jun,354,29,2024-03-20,1,Karan,karan@example.com,"Nature, Adventure",Male,1,1
483,123,798,2,A historical wonder,Jaipur City,Rajasthan,City,9.31595003961975,Oct-Mar,265,394,2024-01-01,3,Rohan,rohan@example.com,"City, Historical",Male,2,1
483,123,798,2,A historical wonder,Jaipur City,Rajasthan,City,9.31595003961975,Oct-Mar,742,975,2024-01-01,5,Rohan,rohan@example.com,"City, Historical",Male,2,1
484,448,524,5,Incredible monument!,Jaipur City,Rajasthan,City,8.531272858594322,Oct-Mar,115,476,2024-01-01,5,Diya,diya@example.com,"Nature, Adventure",Female,2,2
486,456,968,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,7.509850241166378,Nov-Feb,970,958,2024-01-01,2,Diya,diya@example.com,"Nature, Adventure",Female,1,2
486,456,968,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,7.509850241166378,Nov-Feb,990,567,2024-03-20,5,Diya,diya@example.com,"Nature, Adventure",Female,1,2
487,818,60,3,Incredible monument!,Jaipur City,Rajasthan,City,8.385706717073933,Oct-Mar,87,320,2024-03-20,4,Hitesh,hitesh@example.com,"City, Historical",Male,2,1
487,818,60,3,Incredible monument!,Jaipur City,Rajasthan,City,8.385706717073933,Oct-Mar,852,421,2024-03-20,2,Hitesh,hitesh@example.com,"City, Historical",Male,2,1
489,261,452,3,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.083688761192684,Nov-Feb,887,991,2024-02-15,1,Karan,karan@example.com,"Nature, Adventure",Male,2,1
490,448,628,2,Incredible monument!,Jaipur City,Rajasthan,City,8.531272858594322,Oct-Mar,80,631,2024-02-15,5,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1,2
490,448,628,2,Incredible monument!,Jaipur City,Rajasthan,City,8.531272858594322,Oct-Mar,412,35,2024-01-01,5,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1,2
491,677,352,3,Loved the beaches!,Goa Beaches,Goa,Beach,8.565346616052354,Nov-Mar,18,149,2024-03-20,5,Kavya,kavya@example.com,"Beaches, Historical",Female,1,0
491,677,352,3,Loved the beaches!,Goa Beaches,Goa,Beach,8.565346616052354,Nov-Mar,359,643,2024-02-15,1,Kavya,kavya@example.com,"Beaches, Historical",Female,1,0
491,677,352,3,Loved the beaches!,Goa Beaches,Goa,Beach,8.565346616052354,Nov-Mar,958,261,2024-01-01,2,Kavya,kavya@example.com,"Beaches, Historical",Female,1,0
492,918,82,2,A historical wonder,Jaipur City,Rajasthan,City,9.371201913686736,Oct-Mar,652,360,2024-01-01,4,Ishaan,ishaan@example.com,"Beaches, Historical",Male,2,0
495,348,386,4,A historical wonder,Jaipur City,Rajasthan,City,8.013552975522641,Oct-Mar,811,290,2024-01-01,4,Hitesh,hitesh@example.com,"Nature, Adventure",Male,2,0
497,488,281,4,Loved the beaches!,Jaipur City,Rajasthan,City,8.654607164170207,Oct-Mar,771,228,2024-03-20,5,Aarav,aarav@example.com,"Nature, Adventure",Male,2,2
498,235,735,1,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.734064597506109,Apr-Jun,280,7,2024-01-01,3,Riya,riya@example.com,"City, Historical",Female,1,0
499,748,607,1,Incredible monument!,Jaipur City,Rajasthan,City,8.719936425969232,Oct-Mar,335,552,2024-02-15,5,Aarav,aarav@example.com,"Beaches, Historical",Male,1,0
499,748,607,1,Incredible monument!,Jaipur City,Rajasthan,City,8.719936425969232,Oct-Mar,770,573,2024-02-15,2,Aarav,aarav@example.com,"Beaches, Historical",Male,1,0
500,815,473,4,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.220824441474456,Apr-Jun,479,443,2024-02-15,5,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2,2
501,501,53,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.43779797890401,Nov-Feb,414,938,2024-03-20,5,Dhruv,dhruv@example.com,"Nature, Adventure",Male,2,2
502,845,725,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.669449269625428,Apr-Jun,247,480,2024-01-01,5,Karan,karan@example.com,"Nature, Adventure",Male,1,1
502,845,725,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.669449269625428,Apr-Jun,354,29,2024-03-20,1,Karan,karan@example.com,"Nature, Adventure",Male,1,1
504,731,576,3,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,9.20644321253904,Nov-Feb,831,578,2024-03-20,5,Meera,meera@example.com,"City, Historical",Female,2,0
506,910,752,2,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.569335477200543,Apr-Jun,24,420,2024-03-20,3,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1,2
506,910,752,2,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.569335477200543,Apr-Jun,496,203,2024-01-01,5,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1,2
506,910,752,2,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.569335477200543,Apr-Jun,975,799,2024-03-20,3,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1,2
509,277,568,5,Loved the beaches!,Goa Beaches,Goa,Beach,8.694303252963497,Nov-Mar,942,805,2024-03-20,5,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2,0
510,740,679,4,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.263891738676694,Apr-Jun,554,447,2024-02-15,5,Ishaan,ishaan@example.com,"Beaches, Historical",Male,2,1
510,740,679,4,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.263891738676694,Apr-Jun,895,507,2024-01-01,4,Ishaan,ishaan@example.com,"Beaches, Historical",Male,2,1
510,740,679,4,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.263891738676694,Apr-Jun,966,852,2024-03-20,1,Ishaan,ishaan@example.com,"Beaches, Historical",Male,2,1
512,547,295,2,Loved the beaches!,Goa Beaches,Goa,Beach,8.645510418904573,Nov-Mar,52,916,2024-01-01,1,Hitesh,hitesh@example.com,"Beaches, Historical",Male,1,0
513,661,590,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,9.349513600175449,Nov-Feb,797,171,2024-02-15,4,Ishaan,ishaan@example.com,"Nature, Adventure",Male,1,2
514,31,418,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.534267493855534,Nov-Feb,664,373,2024-01-01,4,Pooja,pooja@example.com,"Beaches, Historical",Female,1,2
516,695,724,5,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.288646088702306,Apr-Jun,219,161,2024-03-20,5,Kavya,kavya@example.com,"Beaches, Historical",Female,2,2
518,753,126,2,Loved the beaches!,Jaipur City,Rajasthan,City,8.594748337394,Oct-Mar,314,983,2024-02-15,3,Isha,isha@example.com,"City, Historical",Female,1,0
519,879,381,3,A historical wonder,Kerala Backwaters,Kerala,Nature,8.309631133912779,Sep-Mar,922,432,2024-01-01,5,Meera,meera@example.com,"City, Historical",Female,2,0
520,917,146,3,Incredible monument!,Goa Beaches,Goa,Beach,7.545108072258168,Nov-Mar,182,709,2024-02-15,2,Meera,meera@example.com,"Nature, Adventure",Female,1,1
521,546,44,4,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.99406731089834,Nov-Feb,93,230,2024-03-20,2,Arjun,arjun@example.com,"Nature, Adventure",Male,2,2
521,546,44,4,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.99406731089834,Nov-Feb,641,670,2024-02-15,5,Arjun,arjun@example.com,"Nature, Adventure",Male,2,2
522,247,873,3,A historical wonder,Goa Beaches,Goa,Beach,9.153509849210488,Nov-Mar,626,135,2024-02-15,2,Anika,anika@example.com,"City, Historical",Female,2,0
523,320,863,5,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.353685271308148,Apr-Jun,178,135,2024-01-01,4,Aarav,aarav@example.com,"Nature, Adventure",Male,1,2
524,380,459,1,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.658172608842527,Apr-Jun,625,967,2024-01-01,2,Meera,meera@example.com,"City, Historical",Female,1,0
525,780,386,5,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.291685937704914,Apr-Jun,811,290,2024-01-01,4,Hitesh,hitesh@example.com,"Nature, Adventure",Male,2,0
526,194,522,3,Incredible monument!,Kerala Backwaters,Kerala,Nature,7.764994888805412,Sep-Mar,11,97,2024-02-15,2,Kavya,kavya@example.com,"City, Historical",Female,2,0
528,322,925,3,A historical wonder,Goa Beaches,Goa,Beach,7.875971584786738,Nov-Mar,776,198,2024-02-15,3,Ritvik,ritvik@example.com,"Beaches, Historical",Male,2,2
530,988,565,1,Loved the beaches!,Jaipur City,Rajasthan,City,7.96234787124329,Oct-Mar,954,106,2024-03-20,5,Ritvik,ritvik@example.com,"Beaches, Historical",Male,2,1
531,409,627,4,A historical wonder,Kerala Backwaters,Kerala,Nature,7.695324251011531,Sep-Mar,979,499,2024-01-01,2,Rohan,rohan@example.com,"City, Historical",Male,2,0
535,335,126,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,9.310237104496576,Apr-Jun,314,983,2024-02-15,3,Isha,isha@example.com,"City, Historical",Female,1,0
536,945,740,4,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.537510610841785,Apr-Jun,971,692,2024-02-15,3,Isha,isha@example.com,"Nature, Adventure",Female,1,1
537,91,273,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.775155892425978,Nov-Feb,371,319,2024-02-15,3,Arjun,arjun@example.com,"City, Historical",Male,2,1
540,351,954,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.488999182063221,Nov-Feb,224,518,2024-02-15,5,Vivaan,vivaan@example.com,"City, Historical",Male,2,2
540,351,954,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.488999182063221,Nov-Feb,462,166,2024-03-20,4,Vivaan,vivaan@example.com,"City, Historical",Male,2,2
540,351,954,2,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.488999182063221,Nov-Feb,579,584,2024-03-20,2,Vivaan,vivaan@example.com,"City, Historical",Male,2,2
541,996,878,5,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.13381819081494,Nov-Feb,34,732,2024-01-01,1,Meera,meera@example.com,"Nature, Adventure",Female,1,2
541,996,878,5,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.13381819081494,Nov-Feb,243,421,2024-03-20,3,Meera,meera@example.com,"Nature, Adventure",Female,1,2
541,996,878,5,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.13381819081494,Nov-Feb,401,239,2024-02-15,1,Meera,meera@example.com,"Nature, Adventure",Female,1,2
541,996,878,5,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.13381819081494,Nov-Feb,584,872,2024-02-15,4,Meera,meera@example.com,"Nature, Adventure",Female,1,2
541,996,878,5,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.13381819081494,Nov-Feb,667,661,2024-01-01,4,Meera,meera@example.com,"Nature, Adventure",Female,1,2
542,176,80,1,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.165093921735247,Nov-Feb,304,873,2024-01-01,1,Diya,diya@example.com,"Nature, Adventure",Female,1,2
542,176,80,1,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.165093921735247,Nov-Feb,343,49,2024-01-01,2,Diya,diya@example.com,"Nature, Adventure",Female,1,2
542,176,80,1,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.165093921735247,Nov-Feb,383,648,2024-02-15,3,Diya,diya@example.com,"Nature, Adventure",Female,1,2
543,623,805,4,A historical wonder,Jaipur City,Rajasthan,City,7.809114532022525,Oct-Mar,127,428,2024-01-01,3,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,2
548,410,608,1,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.056239628784924,Apr-Jun,181,694,2024-01-01,1,Ritvik,ritvik@example.com,"Nature, Adventure",Male,1,0
549,297,70,3,A historical wonder,Goa Beaches,Goa,Beach,7.633292996550987,Nov-Mar,300,41,2024-03-20,3,Rohan,rohan@example.com,"Beaches, Historical",Male,1,2
550,915,700,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,7.85112195819902,Apr-Jun,717,535,2024-03-20,4,Aarav,aarav@example.com,"Beaches, Historical",Male,1,2
551,210,188,2,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.277611273067814,Apr-Jun,688,387,2024-01-01,5,Kavya,kavya@example.com,"Nature, Adventure",Female,1,0
552,812,602,5,A historical wonder,Goa Beaches,Goa,Beach,9.006784740288401,Nov-Mar,779,572,2024-02-15,5,Meera,meera@example.com,"Nature, Adventure",Female,1,2
553,605,128,1,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,9.015692413525752,Apr-Jun,311,330,2024-02-15,3,Rohan,rohan@example.com,"Nature, Adventure",Male,2,2
555,639,627,5,A historical wonder,Kerala Backwaters,Kerala,Nature,9.081925622089122,Sep-Mar,979,499,2024-01-01,2,Rohan,rohan@example.com,"City, Historical",Male,2,0
556,50,628,1,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.18047732584072,Apr-Jun,80,631,2024-02-15,5,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1,2
556,50,628,1,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.18047732584072,Apr-Jun,412,35,2024-01-01,5,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1,2
558,60,180,2,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.090294276209098,Apr-Jun,193,960,2024-01-01,3,Saanvi,saanvi@example.com,"City, Historical",Female,1,2
560,493,256,5,Loved the beaches!,Jaipur City,Rajasthan,City,8.878936494411294,Oct-Mar,145,242,2024-01-01,3,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2,1
561,868,437,3,A historical wonder,Jaipur City,Rajasthan,City,8.498230857041534,Oct-Mar,418,203,2024-01-01,2,Arjun,arjun@example.com,"Nature, Adventure",Male,2,1
561,868,437,3,A historical wonder,Jaipur City,Rajasthan,City,8.498230857041534,Oct-Mar,896,632,2024-02-15,2,Arjun,arjun@example.com,"Nature, Adventure",Male,2,1
